User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_398,Chevy Bolt,50,Station_472,Los Angeles,17/01/2024 13:00,17/01/2024 14:08,26.40210395,0.958022341,47.75905348,10.57056611,Afternoon,Tuesday,29.47601112,87.34323556,247.3403015,22.88374126,7,Level 2,Commuter
User_399,BMW i3,62,Station_381,Chicago,17/01/2024 14:00,17/01/2024 14:50,54.62699763,2.231225791,27.77306743,37.76303576,Morning,Saturday,55.80982586,60.03055718,246.2943567,-4.373660484,2,Level 2,Long-Distance Traveler
User_400,Nissan Leaf,75,Station_35,Houston,17/01/2024 15:00,17/01/2024 16:34,69.44996148,1.066206747,49.41673269,15.30724503,Morning,Thursday,27.56248159,63.29227669,150.1118468,37.89907159,7,Level 1,Casual Driver
User_401,Chevy Bolt,85,Station_119,San Francisco,17/01/2024 16:00,17/01/2024 16:44,66.18914418,2.501463099,2.535237862,13.99319791,Evening,Thursday,88.31726132,103.0634524,69.7400308,21.85316589,1,DC Fast Charger,Long-Distance Traveler
User_402,Hyundai Kona,75,Station_14,Los Angeles,17/01/2024 17:00,17/01/2024 19:41,13.66384251,0.799133805,14.33045702,8.275923214,Morning,Monday,62.24698008,82.88893035,209.090643,36.08892888,3,Level 1,Casual Driver
User_403,Tesla Model 3,71.64548707,Station_14,New York,17/01/2024 18:00,17/01/2024 21:37,31.81022341,3.674137371,32.83733504,32.94225606,Evening,Tuesday,78.60513123,55.81019315,188.7036355,14.48313566,3,DC Fast Charger,Long-Distance Traveler
User_404,Hyundai Kona,62,Station_266,Houston,17/01/2024 19:00,17/01/2024 20:30,79.46231191,2.895348986,25.41252017,18.27246951,Evening,Wednesday,28.46123084,49.09641538,48.23161874,32.53882053,3,DC Fast Charger,Long-Distance Traveler
User_405,BMW i3,50,Station_140,New York,17/01/2024 20:00,17/01/2024 22:57,26.61520204,1.317917504,22.74396662,29.94315027,Afternoon,Sunday,59.93105266,69.52130643,193.0036152,28.8980317,5,Level 1,Long-Distance Traveler
User_406,Hyundai Kona,62,Station_294,Los Angeles,17/01/2024 21:00,17/01/2024 23:47,,0.81397783,19.93479978,22.61552715,Morning,Saturday,45.14644022,83.95513809,284.7546995,28.97260609,4,Level 1,Commuter
User_407,Tesla Model 3,100,Station_364,Los Angeles,17/01/2024 22:00,17/01/2024 23:56,64.40334433,1.463109094,35.92852161,14.24660004,Evening,Tuesday,96.11613714,57.3205994,139.549416,5.967630773,7,Level 2,Commuter
User_408,BMW i3,75,Station_119,San Francisco,17/01/2024 23:00,18/01/2024 1:14,41.5867128,3.30580217,39.75364157,35.66015447,Morning,Thursday,76.76630834,55.0412668,53.08775894,-3.176426469,5,DC Fast Charger,Casual Driver
User_409,Hyundai Kona,75,Station_238,Chicago,18/01/2024 0:00,18/01/2024 1:03,76.44815981,2.515123737,19.76610681,35.7634289,Afternoon,Friday,81.36186446,66.48345027,131.7884615,18.50519213,6,DC Fast Charger,Commuter
User_410,BMW i3,100,Station_34,New York,18/01/2024 1:00,18/01/2024 3:33,19.89879895,1.849672091,33.63605071,30.70829741,Morning,Thursday,14.36722216,93.02253678,10.02829517,22.18926117,7,DC Fast Charger,Long-Distance Traveler
User_411,Nissan Leaf,46.87679655,Station_169,San Francisco,18/01/2024 2:00,18/01/2024 4:19,25.10086254,3.775303416,24.43460765,30.54739628,Afternoon,Tuesday,19.64174718,65.46861812,289.5420314,-8.675996097,6,Level 2,Commuter
User_412,Nissan Leaf,50,Station_10,Houston,18/01/2024 3:00,18/01/2024 6:25,27.04710323,1.109637723,4.521631542,33.45756611,Afternoon,Monday,52.03296568,105.6169219,58.72601728,20.56538827,3,DC Fast Charger,Commuter
User_413,Hyundai Kona,50,Station_122,Chicago,18/01/2024 4:00,18/01/2024 5:02,30.18468424,2.971427975,40.18246011,7.260888622,Afternoon,Sunday,64.15663501,65.40054489,104.5358532,26.1756259,0,DC Fast Charger,Casual Driver
User_414,BMW i3,85,Station_401,San Francisco,18/01/2024 5:00,18/01/2024 7:07,15.34212068,3.392452251,43.49684996,30.94551499,Evening,Tuesday,41.89272737,95.37829797,172.293577,36.03515006,0,Level 1,Long-Distance Traveler
User_415,Tesla Model 3,62,Station_145,New York,18/01/2024 6:00,18/01/2024 7:30,45.34396447,3.023573638,11.27466652,11.65652844,Night,Wednesday,78.22201633,74.80767196,277.6436866,37.97225791,0,Level 1,Commuter
User_416,Hyundai Kona,50,Station_451,Los Angeles,18/01/2024 7:00,18/01/2024 7:39,60.260383,3.030396836,31.22297314,11.46758403,Evening,Saturday,51.19126735,66.23084709,175.9741269,6.872874118,7,Level 2,Commuter
User_417,Nissan Leaf,100,Station_446,Houston,18/01/2024 8:00,18/01/2024 11:31,5.650181738,0.639951451,11.66743821,25.63010191,Morning,Saturday,58.40045758,65.01799109,83.26552536,23.05944663,6,DC Fast Charger,Casual Driver
User_418,Nissan Leaf,85,Station_223,New York,18/01/2024 9:00,18/01/2024 10:53,32.49151582,0.775971607,47.25775934,7.587563677,Evening,Friday,84.13308475,76.17491921,143.6103531,17.16304347,0,Level 2,Casual Driver
User_419,Hyundai Kona,62,Station_371,Chicago,18/01/2024 10:00,18/01/2024 11:34,61.46067459,2.469784373,31.65043077,10.99170879,Evening,Friday,15.97383442,62.93126962,57.16364359,-9.469038376,0.461661553,Level 1,Long-Distance Traveler
User_420,BMW i3,85,Station_257,Chicago,18/01/2024 11:00,18/01/2024 12:46,41.57891512,1.076998593,35.418106,7.269854492,Night,Thursday,45.88552783,90.42239601,149.934857,21.27698236,0,DC Fast Charger,Casual Driver
User_421,Nissan Leaf,100,Station_268,Los Angeles,18/01/2024 12:00,18/01/2024 12:30,41.60286682,1.495118904,4.909722102,13.57109853,Morning,Tuesday,61.83041388,61.69216278,32.04873121,18.09939726,2,DC Fast Charger,Long-Distance Traveler
User_422,BMW i3,85,Station_359,Los Angeles,18/01/2024 13:00,18/01/2024 15:42,29.69789846,3.919635638,32.30310226,21.4800656,Afternoon,Saturday,42.99230054,50.44045037,180.4529065,8.199106995,4,Level 2,Long-Distance Traveler
User_423,Nissan Leaf,69.44504561,Station_4,Houston,18/01/2024 14:00,18/01/2024 15:49,72.71574853,0.682132432,32.25343212,28.11946156,Afternoon,Monday,28.89851962,57.73534409,151.6213286,4.485795959,2,DC Fast Charger,Commuter
User_424,Nissan Leaf,85,Station_426,Houston,18/01/2024 15:00,18/01/2024 15:44,61.9271036,0.798403786,25.27459826,27.12255887,Morning,Wednesday,73.65740812,93.02610697,,7.685197905,3,DC Fast Charger,Commuter
User_425,Chevy Bolt,50,Station_397,Los Angeles,18/01/2024 16:00,18/01/2024 16:57,12.66681283,2.31735631,36.1576251,30.66760989,Evening,Thursday,75.29528502,65.4511803,199.2593935,25.33417039,3,Level 1,Commuter
User_426,Nissan Leaf,100,Station_354,Los Angeles,18/01/2024 17:00,18/01/2024 17:52,78.95506102,3.796562676,41.30756664,26.94412074,Night,Tuesday,50.08944939,74.78962116,91.25991154,37.20721924,6,Level 2,Commuter
User_427,Tesla Model 3,100,Station_106,Chicago,18/01/2024 18:00,18/01/2024 20:18,64.98220571,3.734758668,38.49923631,24.81778207,Night,Monday,67.10984362,66.71032209,133.7242441,1.174185402,2,Level 1,Commuter
User_428,Hyundai Kona,85,Station_85,Los Angeles,18/01/2024 19:00,18/01/2024 21:16,37.28701876,1.904718015,29.14882623,10.42068113,Morning,Tuesday,29.08564192,78.12984431,46.64674939,6.233313954,2,Level 2,Long-Distance Traveler
User_429,Hyundai Kona,100,Station_214,San Francisco,18/01/2024 20:00,18/01/2024 22:54,72.0948405,2.022818243,7.424169716,7.964528514,Morning,Monday,32.50685926,89.84464824,255.1174516,-3.31159917,3,Level 1,Commuter
User_430,BMW i3,62,Station_121,New York,18/01/2024 21:00,18/01/2024 23:22,65.75133335,0.87624523,42.51413255,20.24363545,Evening,Sunday,18.32067912,81.15356977,80.82729731,18.95955582,1,Level 2,Commuter
User_431,Nissan Leaf,3.976596499,Station_132,Los Angeles,18/01/2024 22:00,19/01/2024 0:07,42.86561113,2.193514726,33.88461997,6.19057921,Night,Tuesday,87.89447635,67.77841775,65.34041016,-5.560344629,2,DC Fast Charger,Commuter
User_432,Tesla Model 3,62,Station_338,Houston,18/01/2024 23:00,19/01/2024 1:50,33.39817876,2.455006976,14.42092922,15.41312073,Morning,Tuesday,23.34413923,68.13930115,23.10688272,27.28334186,2,DC Fast Charger,Long-Distance Traveler
User_433,BMW i3,62,Station_197,San Francisco,19/01/2024 0:00,19/01/2024 2:51,46.51177026,2.809346621,10.48122383,15.91197756,Evening,Sunday,70.9813618,94.37776505,223.2601756,38.45202722,5,Level 2,Casual Driver
User_434,Chevy Bolt,50,Station_19,Houston,19/01/2024 1:00,19/01/2024 3:48,74.54048486,3.591079873,16.93586894,28.37468743,Evening,Saturday,51.81491129,76.07639193,31.4384172,10.74680105,2,Level 2,Casual Driver
User_435,BMW i3,100,Station_130,San Francisco,19/01/2024 2:00,19/01/2024 2:57,53.83827206,0.948192985,25.60597779,39.9075072,Morning,Thursday,65.22042875,88.65894891,207.6719839,4.719933351,5,Level 2,Commuter
User_436,BMW i3,1.53280653,Station_12,Los Angeles,19/01/2024 3:00,19/01/2024 4:11,42.46618717,1.383566319,,5.161757926,Night,Tuesday,31.2110723,95.21101276,51.91851109,32.47350301,4,Level 2,Casual Driver
User_437,Nissan Leaf,75,Station_81,New York,19/01/2024 4:00,19/01/2024 6:08,,2.662353479,30.7235039,23.56026037,Afternoon,Tuesday,44.91146075,51.96882652,249.8080269,39.07310557,6,DC Fast Charger,Long-Distance Traveler
User_438,Chevy Bolt,100,Station_330,Houston,19/01/2024 5:00,19/01/2024 6:30,76.49931987,3.007714522,37.44551098,31.94888427,Evening,Thursday,24.87475156,58.71010168,59.59145483,45.75334767,2,Level 2,Commuter
User_439,BMW i3,62,Station_354,San Francisco,19/01/2024 6:00,19/01/2024 8:32,5.614874085,2.459601546,18.56116529,54.89298253,Afternoon,Thursday,42.5268328,64.39746848,127.3348411,5.264035652,7,DC Fast Charger,Long-Distance Traveler
User_440,Tesla Model 3,50,Station_262,Chicago,19/01/2024 7:00,19/01/2024 8:33,26.46822316,1.37729593,15.86334957,18.3432315,Evening,Friday,25.36398131,14.98994632,79.43076813,14.9389624,5,DC Fast Charger,Long-Distance Traveler
User_441,Tesla Model 3,50,Station_392,Los Angeles,19/01/2024 8:00,19/01/2024 9:00,6.873885528,1.494475525,42.83582803,23.7109535,Night,Friday,60.64343388,55.02332897,122.6429156,38.70574589,5,Level 2,Commuter
User_442,Hyundai Kona,67.54202075,Station_125,New York,19/01/2024 9:00,19/01/2024 10:50,21.58091553,1.265523687,32.63193063,29.87794438,Afternoon,Saturday,14.54245914,87.11111919,124.1193682,-5.861573324,4.690347029,DC Fast Charger,Long-Distance Traveler
User_443,Chevy Bolt,75,Station_307,Los Angeles,19/01/2024 10:00,19/01/2024 13:50,7.56958421,3.271877472,40.84040128,36.54436532,Morning,Thursday,55.74978036,53.49480287,299.5639342,26.73392746,0.739410755,Level 2,Commuter
User_444,Chevy Bolt,100,Station_267,Chicago,19/01/2024 11:00,19/01/2024 11:39,49.54554657,0.674939503,27.00766346,5.384944037,Evening,Sunday,48.44474834,92.49696554,60.5871959,36.81082491,7,DC Fast Charger,Long-Distance Traveler
User_445,Hyundai Kona,85,Station_447,New York,19/01/2024 12:00,19/01/2024 12:37,72.83010774,1.607848526,45.3791692,5.708701645,Morning,Wednesday,81.62522041,52.32135612,,31.78229689,0.910504317,Level 2,Casual Driver
User_446,BMW i3,100,Station_441,Chicago,19/01/2024 13:00,19/01/2024 15:58,71.12558827,0.823473852,14.16712914,11.34857955,Morning,Saturday,78.36258957,91.25000145,50.61986713,-1.714475646,5,Level 2,Casual Driver
User_447,Chevy Bolt,100,Station_383,Los Angeles,19/01/2024 14:00,19/01/2024 17:54,36.24441708,0.69732367,12.83088143,9.742134928,Night,Monday,83.70724478,52.58836905,125.233688,-7.501413578,6,Level 1,Casual Driver
User_448,Tesla Model 3,127.280274,Station_140,San Francisco,19/01/2024 15:00,19/01/2024 16:28,53.39924326,3.430514507,49.76976564,15.31997094,Morning,Thursday,51.05548438,50.98469611,215.4640623,31.61934168,6,Level 1,Long-Distance Traveler
User_449,Tesla Model 3,107.4319545,Station_329,Los Angeles,19/01/2024 16:00,19/01/2024 19:27,5.746444809,0.58102956,7.007637737,20.6525859,Evening,Friday,60.71131119,67.30386448,140.0044608,16.97617108,3,Level 2,Commuter
User_450,Nissan Leaf,62,Station_2,Los Angeles,19/01/2024 17:00,19/01/2024 20:46,9.737039612,3.070307175,3.645282259,39.66248652,Morning,Tuesday,75.78098421,97.16335944,157.8770595,13.5202213,4,Level 1,Casual Driver
User_451,Chevy Bolt,85,Station_8,Los Angeles,19/01/2024 18:00,19/01/2024 21:47,39.46218311,1.645409808,40.99837534,21.6727573,Morning,Thursday,72.99405915,64.45040222,53.93574969,-1.260852877,2,DC Fast Charger,Commuter
User_452,BMW i3,85,Station_250,Houston,19/01/2024 19:00,19/01/2024 19:59,63.83060875,2.45865252,38.13906947,6.759900462,Evening,Thursday,11.08354591,74.40527959,295.9873021,13.91915988,2.044744282,Level 2,Casual Driver
User_453,Hyundai Kona,85,Station_139,Chicago,19/01/2024 20:00,19/01/2024 22:54,72.94802476,3.757952844,14.7901193,10.5217203,Morning,Friday,38.58475755,78.14300037,14.89172333,34.42220359,2,Level 2,Casual Driver
User_454,Hyundai Kona,62,Station_124,Chicago,19/01/2024 21:00,20/01/2024 0:52,21.09784722,3.468062458,37.26275519,25.55170952,Night,Friday,66.19996586,78.69730899,197.8486848,-3.525207987,1,Level 2,Long-Distance Traveler
User_455,BMW i3,62,Station_309,Chicago,19/01/2024 22:00,19/01/2024 22:49,58.79144233,2.471722768,34.24176571,19.21594181,Evening,Wednesday,63.0481628,97.71906135,29.97599292,-4.119519404,7,Level 1,Casual Driver
User_456,Nissan Leaf,62,Station_228,Houston,19/01/2024 23:00,20/01/2024 0:17,65.18392769,2.408337112,38.57770533,33.18646283,Night,Saturday,17.72971756,82.7913617,254.2166124,17.14920107,1,Level 1,Commuter
User_457,Hyundai Kona,85,Station_10,San Francisco,20/01/2024 0:00,20/01/2024 3:50,72.54995631,0.359917241,35.11270258,32.06992949,Morning,Friday,61.84883271,64.36786854,44.41734515,9.687973565,0,DC Fast Charger,Commuter
User_458,Chevy Bolt,100,Station_469,Los Angeles,20/01/2024 1:00,20/01/2024 3:39,57.55690006,3.34150378,13.03628314,14.25810935,Afternoon,Friday,55.28433249,93.58373878,249.4185785,24.24837182,2,Level 1,Casual Driver
User_459,Nissan Leaf,52.33224826,Station_212,San Francisco,20/01/2024 2:00,20/01/2024 3:06,67.41433642,3.043865243,48.63021491,11.1260901,Night,Friday,93.24635424,69.22633585,206.5482135,32.35574337,6.238923431,Level 1,Commuter
User_460,Chevy Bolt,75,Station_112,Houston,20/01/2024 3:00,20/01/2024 5:38,21.03051965,2.844416686,8.332992518,8.848458662,Night,Saturday,16.00498511,70.4098916,157.6764292,35.80057736,2.081759465,DC Fast Charger,Commuter
User_461,Tesla Model 3,62,Station_8,Chicago,20/01/2024 4:00,20/01/2024 6:41,16.4721403,1.771715317,22.11445681,24.10975593,Morning,Tuesday,90.69939969,91.81780236,141.2887885,39.91173618,0,Level 2,Commuter
User_462,Nissan Leaf,50,Station_292,Los Angeles,20/01/2024 5:00,20/01/2024 7:09,78.30687813,2.40015746,11.8110025,29.76314299,Afternoon,Thursday,18.93648978,51.58666808,20.62247449,4.690969979,1,Level 2,Commuter
User_463,Hyundai Kona,85,Station_477,New York,20/01/2024 6:00,20/01/2024 7:23,38.5996591,3.911414722,31.47135995,22.30986686,Evening,Thursday,52.90034739,72.17599402,116.3025376,2.037339621,6,DC Fast Charger,Commuter
User_464,Nissan Leaf,85,Station_362,New York,20/01/2024 7:00,20/01/2024 9:31,26.56650923,1.065556256,43.37591643,32.62696634,Afternoon,Friday,13.35420136,65.43262384,32.84066205,37.66544316,7,Level 1,Casual Driver
User_465,Nissan Leaf,100,Station_460,San Francisco,20/01/2024 8:00,20/01/2024 8:54,23.02231536,2.645637398,6.999032822,5.056096912,Evening,Sunday,62.42090098,91.38325835,230.796841,4.619965681,6,DC Fast Charger,Commuter
User_466,Nissan Leaf,85,Station_253,Chicago,20/01/2024 9:00,20/01/2024 11:40,62.04960065,1.177716989,31.37496792,35.34478943,Morning,Sunday,88.13204445,58.35691809,205.2296163,11.03415621,5,DC Fast Charger,Commuter
User_467,Nissan Leaf,85,Station_14,New York,20/01/2024 10:00,20/01/2024 10:38,58.09105214,2.649403041,7.069653277,30.93345703,Afternoon,Saturday,42.03630469,99.21085073,39.4042422,-6.248861996,4,Level 2,Casual Driver
User_468,Chevy Bolt,75,Station_240,San Francisco,20/01/2024 11:00,20/01/2024 14:53,63.29716819,0.833544584,30.6866948,5.541127115,Morning,Wednesday,37.26698195,70.74768658,,7.957659565,4,Level 1,Long-Distance Traveler
User_469,Tesla Model 3,39.29742253,Station_438,Houston,20/01/2024 12:00,20/01/2024 15:51,21.0022301,1.863435975,26.23272288,33.58178282,Night,Friday,32.2755592,58.86833854,216.6864603,37.19955857,7,Level 2,Commuter
User_470,BMW i3,62,Station_242,San Francisco,20/01/2024 13:00,20/01/2024 14:03,36.32292544,2.005413958,19.41352971,32.62019608,Afternoon,Saturday,22.32022988,89.40895163,254.2694838,-1.524786371,1.087110728,Level 2,Long-Distance Traveler
User_471,Nissan Leaf,129.5241594,Station_469,San Francisco,20/01/2024 14:00,20/01/2024 15:12,65.45087829,3.919259959,47.44351917,11.05758726,Evening,Saturday,17.5659589,99.94081726,117.8599335,10.83770274,0,DC Fast Charger,Long-Distance Traveler
User_472,Hyundai Kona,85,Station_342,San Francisco,20/01/2024 15:00,20/01/2024 16:43,46.92333915,2.219335716,38.70199053,16.96100622,Night,Wednesday,48.0560017,81.16068391,129.3251592,11.7963311,6,Level 2,Casual Driver
User_473,Nissan Leaf,62,Station_149,Los Angeles,20/01/2024 16:00,20/01/2024 18:03,45.35506631,1.46427807,,34.75363397,Evening,Saturday,86.24033242,85.2075354,191.2784746,29.73598766,6,Level 2,Long-Distance Traveler
User_474,Hyundai Kona,75,Station_236,San Francisco,20/01/2024 17:00,20/01/2024 17:51,44.72944868,1.354715656,36.47363188,23.68478638,Night,Thursday,84.84170284,62.84957819,174.4314619,12.80764367,0,Level 2,Long-Distance Traveler
User_475,Chevy Bolt,100,Station_306,San Francisco,20/01/2024 18:00,20/01/2024 19:39,57.85966999,3.104775855,40.17499281,36.94377035,Evening,Wednesday,43.72609899,96.35537304,129.6127756,-7.462385444,5,Level 1,Long-Distance Traveler
User_476,Hyundai Kona,85,Station_478,Los Angeles,20/01/2024 19:00,20/01/2024 21:39,25.89259649,2.574703048,23.43530218,36.64684726,Evening,Wednesday,36.57910927,44.08637268,75.87400702,-6.698703624,6,Level 1,Casual Driver
User_477,BMW i3,50,Station_167,Los Angeles,20/01/2024 20:00,20/01/2024 22:03,65.8986118,2.155199156,39.45935876,10.07764264,Morning,Monday,73.79002998,95.28862889,161.1960701,26.15366867,3,Level 2,Commuter
User_478,Tesla Model 3,75,Station_20,Houston,20/01/2024 21:00,21/01/2024 0:43,34.80201788,0.852049798,16.59673018,28.32797875,Night,Wednesday,64.52432585,57.79820096,,14.22429415,2,DC Fast Charger,Casual Driver
User_479,Hyundai Kona,3.838518074,Station_216,Chicago,20/01/2024 22:00,20/01/2024 23:01,18.86945141,3.985459606,44.01084819,13.00840517,Morning,Wednesday,58.04787058,66.32789091,185.6466636,-9.970262098,5,DC Fast Charger,Casual Driver
User_480,Hyundai Kona,78.84320421,Station_343,New York,20/01/2024 23:00,21/01/2024 1:15,77.34671417,1.816524245,7.851894641,37.60901009,Morning,Tuesday,63.62122758,82.11490617,,-5.390181108,7,Level 2,Casual Driver
User_481,Tesla Model 3,100,Station_135,New York,21/01/2024 0:00,21/01/2024 2:53,31.7311032,2.648982934,68.54260187,16.74899045,Morning,Thursday,39.60719966,85.42662634,107.682395,-9.303116064,1,Level 1,Commuter
User_482,BMW i3,100,Station_393,San Francisco,21/01/2024 1:00,21/01/2024 4:53,41.27067551,3.490912756,6.792363388,27.60932374,Morning,Friday,10.86844433,72.77003286,244.0317829,-8.037420442,1,DC Fast Charger,Long-Distance Traveler
User_483,Nissan Leaf,75,Station_129,Houston,21/01/2024 2:00,21/01/2024 2:30,41.95057477,1.020998814,39.2570047,21.59769815,Evening,Monday,89.07810182,96.16384199,44.22582188,11.05077489,7,DC Fast Charger,Commuter
User_484,Hyundai Kona,85,Station_410,San Francisco,21/01/2024 3:00,21/01/2024 4:41,46.41206202,0.851404002,28.15532238,32.59270547,Morning,Wednesday,19.4639112,67.77212936,87.22398823,-6.860000384,5,Level 1,Long-Distance Traveler
User_485,Tesla Model 3,75,Station_422,New York,21/01/2024 4:00,21/01/2024 7:25,21.40957637,2.688747406,24.62570106,14.89769218,Morning,Tuesday,33.34700188,84.36688508,86.90488109,29.29869212,7,Level 1,Commuter
User_486,Chevy Bolt,100,Station_294,Los Angeles,21/01/2024 5:00,21/01/2024 6:19,54.99600399,1.246249685,23.09310458,36.9679954,Morning,Tuesday,57.0843271,88.92940042,11.21551961,3.244247129,7,DC Fast Charger,Casual Driver
User_487,Tesla Model 3,100,Station_246,Chicago,21/01/2024 6:00,21/01/2024 8:50,7.739028454,2.104490559,36.45383942,15.48829234,Evening,Saturday,77.5878565,99.58403256,100.9930656,-9.733171954,6,Level 2,Casual Driver
